fastmcp.apps.app.FastMCPApp	add_tool	function	fastmcp.apps.app.FastMCPApp	-	def add_tool(self, tool: Tool | Callable[..., Any]) -> Tool	Add a tool to this app programmatically.
fastmcp.apps.app.FastMCPApp	add_transform	function	fastmcp.server.providers.base.Provider	-	def add_transform(self, transform: Transform) -> None	Add a transform to this provider.
fastmcp.apps.app.FastMCPApp	disable	function	fastmcp.server.providers.base.Provider	-	def disable(self, names: set[str] | None = None, keys: set[str] | None = None, version: VersionSpec | None = None, tags: set[str] | None = None, components: set[Literal['tool', 'resource', 'template', 'prompt']] | None = None) -> Self	Disable components matching all specified criteria.
fastmcp.apps.app.FastMCPApp	enable	function	fastmcp.server.providers.base.Provider	-	def enable(self, names: set[str] | None = None, keys: set[str] | None = None, version: VersionSpec | None = None, tags: set[str] | None = None, components: set[Literal['tool', 'resource', 'template', 'prompt']] | None = None, only: bool = False) -> Self	Enable components matching all specified criteria.
fastmcp.apps.app.FastMCPApp	get_app_tool	function	fastmcp.server.providers.base.Provider	async	async def get_app_tool(self, app_name: str, tool_name: str) -> Tool | None	Look up an app-visible tool by original name, bypassing transforms.
fastmcp.apps.app.FastMCPApp	get_prompt	function	fastmcp.server.providers.base.Provider	async	async def get_prompt(self, name: str, version: VersionSpec | None = None) -> Prompt | None	Get prompt by transformed name with all transforms applied.
fastmcp.apps.app.FastMCPApp	get_resource	function	fastmcp.server.providers.base.Provider	async	async def get_resource(self, uri: str, version: VersionSpec | None = None) -> Resource | None	Get resource by transformed URI with all transforms applied.
fastmcp.apps.app.FastMCPApp	get_resource_template	function	fastmcp.server.providers.base.Provider	async	async def get_resource_template(self, uri: str, version: VersionSpec | None = None) -> ResourceTemplate | None	Get resource template by transformed URI with all transforms applied.
fastmcp.apps.app.FastMCPApp	get_tasks	function	fastmcp.server.providers.base.Provider	async	async def get_tasks(self) -> Sequence[FastMCPComponent]	Return components that should be registered as background tasks.
fastmcp.apps.app.FastMCPApp	get_tool	function	fastmcp.server.providers.base.Provider	async	async def get_tool(self, name: str, version: VersionSpec | None = None) -> Tool | None	Get tool by transformed name with all transforms applied.
fastmcp.apps.app.FastMCPApp	get_tool_by_hash	function	fastmcp.server.providers.base.Provider	async	async def get_tool_by_hash(self, tool_hash: str, tool_name: str) -> Tool | None	Look up an app-visible tool by its deterministic hash.
fastmcp.apps.app.FastMCPApp	lifespan	function	fastmcp.apps.app.FastMCPApp	async	async def lifespan(self) -> AsyncIterator[None]	
fastmcp.apps.app.FastMCPApp	list_prompts	function	fastmcp.server.providers.base.Provider	async	async def list_prompts(self) -> Sequence[Prompt]	List prompts with all transforms applied.
fastmcp.apps.app.FastMCPApp	list_resource_templates	function	fastmcp.server.providers.base.Provider	async	async def list_resource_templates(self) -> Sequence[ResourceTemplate]	List resource templates with all transforms applied.
fastmcp.apps.app.FastMCPApp	list_resources	function	fastmcp.server.providers.base.Provider	async	async def list_resources(self) -> Sequence[Resource]	List resources with all transforms applied.
fastmcp.apps.app.FastMCPApp	list_tools	function	fastmcp.server.providers.base.Provider	async	async def list_tools(self) -> Sequence[Tool]	List tools with all transforms applied.
fastmcp.apps.app.FastMCPApp	name	attribute	fastmcp.apps.app.FastMCPApp	instance-attribute	name = name	
fastmcp.apps.app.FastMCPApp	run	function	fastmcp.apps.app.FastMCPApp	-	def run(self, transport: Literal['stdio', 'http', 'sse', 'streamable-http'] | None = None, kwargs: Any = {}) -> None	Create a temporary FastMCP server and run this app standalone.
fastmcp.apps.app.FastMCPApp	tool	function	fastmcp.apps.app.FastMCPApp	-	def tool(self, name_or_fn: str | AnyFunction | None = None, name: str | None = None, description: str | None = None, model: bool = False, auth: AuthCheck | list[AuthCheck] | None = None, timeout: float | None = None) -> Any	Register a backend tool that the UI calls via CallTool.
fastmcp.apps.app.FastMCPApp	transforms	attribute	fastmcp.server.providers.base.Provider	property	transforms: list[Transform]	All transforms applied to components from this provider.
fastmcp.apps.app.FastMCPApp	ui	function	fastmcp.apps.app.FastMCPApp	-	def ui(self, name_or_fn: str | AnyFunction | None = None, name: str | None = None, description: str | None = None, title: str | None = None, tags: set[str] | None = None, icons: list[Icon] | None = None, annotations: ToolAnnotations | None = None, auth: AuthCheck | list[AuthCheck] | None = None, timeout: float | None = None) -> Any	Register a UI entry-point tool that the model calls.
fastmcp.apps.app.FastMCPApp	wrap_transform	function	fastmcp.server.providers.base.Provider	-	def wrap_transform(self, transform: Transform) -> Provider	Return a new provider with this transform applied (immutable).
fastmcp.apps.approval.Approval	add_tool	function	fastmcp.apps.app.FastMCPApp	-	def add_tool(self, tool: Tool | Callable[..., Any]) -> Tool	Add a tool to this app programmatically.
fastmcp.apps.approval.Approval	add_transform	function	fastmcp.server.providers.base.Provider	-	def add_transform(self, transform: Transform) -> None	Add a transform to this provider.
fastmcp.apps.approval.Approval	disable	function	fastmcp.server.providers.base.Provider	-	def disable(self, names: set[str] | None = None, keys: set[str] | None = None, version: VersionSpec | None = None, tags: set[str] | None = None, components: set[Literal['tool', 'resource', 'template', 'prompt']] | None = None) -> Self	Disable components matching all specified criteria.
fastmcp.apps.approval.Approval	enable	function	fastmcp.server.providers.base.Provider	-	def enable(self, names: set[str] | None = None, keys: set[str] | None = None, version: VersionSpec | None = None, tags: set[str] | None = None, components: set[Literal['tool', 'resource', 'template', 'prompt']] | None = None, only: bool = False) -> Self	Enable components matching all specified criteria.
fastmcp.apps.approval.Approval	get_app_tool	function	fastmcp.server.providers.base.Provider	async	async def get_app_tool(self, app_name: str, tool_name: str) -> Tool | None	Look up an app-visible tool by original name, bypassing transforms.
fastmcp.apps.approval.Approval	get_prompt	function	fastmcp.server.providers.base.Provider	async	async def get_prompt(self, name: str, version: VersionSpec | None = None) -> Prompt | None	Get prompt by transformed name with all transforms applied.
fastmcp.apps.approval.Approval	get_resource	function	fastmcp.server.providers.base.Provider	async	async def get_resource(self, uri: str, version: VersionSpec | None = None) -> Resource | None	Get resource by transformed URI with all transforms applied.
fastmcp.apps.approval.Approval	get_resource_template	function	fastmcp.server.providers.base.Provider	async	async def get_resource_template(self, uri: str, version: VersionSpec | None = None) -> ResourceTemplate | None	Get resource template by transformed URI with all transforms applied.
fastmcp.apps.approval.Approval	get_tasks	function	fastmcp.server.providers.base.Provider	async	async def get_tasks(self) -> Sequence[FastMCPComponent]	Return components that should be registered as background tasks.
fastmcp.apps.approval.Approval	get_tool	function	fastmcp.server.providers.base.Provider	async	async def get_tool(self, name: str, version: VersionSpec | None = None) -> Tool | None	Get tool by transformed name with all transforms applied.
fastmcp.apps.approval.Approval	get_tool_by_hash	function	fastmcp.server.providers.base.Provider	async	async def get_tool_by_hash(self, tool_hash: str, tool_name: str) -> Tool | None	Look up an app-visible tool by its deterministic hash.
fastmcp.apps.approval.Approval	lifespan	function	fastmcp.apps.app.FastMCPApp	async	async def lifespan(self) -> AsyncIterator[None]	
fastmcp.apps.approval.Approval	list_prompts	function	fastmcp.server.providers.base.Provider	async	async def list_prompts(self) -> Sequence[Prompt]	List prompts with all transforms applied.
fastmcp.apps.approval.Approval	list_resource_templates	function	fastmcp.server.providers.base.Provider	async	async def list_resource_templates(self) -> Sequence[ResourceTemplate]	List resource templates with all transforms applied.
fastmcp.apps.approval.Approval	list_resources	function	fastmcp.server.providers.base.Provider	async	async def list_resources(self) -> Sequence[Resource]	List resources with all transforms applied.
fastmcp.apps.approval.Approval	list_tools	function	fastmcp.server.providers.base.Provider	async	async def list_tools(self) -> Sequence[Tool]	List tools with all transforms applied.
fastmcp.apps.approval.Approval	name	attribute	fastmcp.apps.app.FastMCPApp	instance-attribute	name = name	
fastmcp.apps.approval.Approval	run	function	fastmcp.apps.app.FastMCPApp	-	def run(self, transport: Literal['stdio', 'http', 'sse', 'streamable-http'] | None = None, kwargs: Any = {}) -> None	Create a temporary FastMCP server and run this app standalone.
fastmcp.apps.approval.Approval	tool	function	fastmcp.apps.app.FastMCPApp	-	def tool(self, name_or_fn: str | AnyFunction | None = None, name: str | None = None, description: str | None = None, model: bool = False, auth: AuthCheck | list[AuthCheck] | None = None, timeout: float | None = None) -> Any	Register a backend tool that the UI calls via CallTool.
fastmcp.apps.approval.Approval	transforms	attribute	fastmcp.server.providers.base.Provider	property	transforms: list[Transform]	All transforms applied to components from this provider.
fastmcp.apps.approval.Approval	ui	function	fastmcp.apps.app.FastMCPApp	-	def ui(self, name_or_fn: str | AnyFunction | None = None, name: str | None = None, description: str | None = None, title: str | None = None, tags: set[str] | None = None, icons: list[Icon] | None = None, annotations: ToolAnnotations | None = None, auth: AuthCheck | list[AuthCheck] | None = None, timeout: float | None = None) -> Any	Register a UI entry-point tool that the model calls.
fastmcp.apps.approval.Approval	wrap_transform	function	fastmcp.server.providers.base.Provider	-	def wrap_transform(self, transform: Transform) -> Provider	Return a new provider with this transform applied (immutable).
fastmcp.apps.choice.Choice	add_tool	function	fastmcp.apps.app.FastMCPApp	-	def add_tool(self, tool: Tool | Callable[..., Any]) -> Tool	Add a tool to this app programmatically.
fastmcp.apps.choice.Choice	add_transform	function	fastmcp.server.providers.base.Provider	-	def add_transform(self, transform: Transform) -> None	Add a transform to this provider.
fastmcp.apps.choice.Choice	disable	function	fastmcp.server.providers.base.Provider	-	def disable(self, names: set[str] | None = None, keys: set[str] | None = None, version: VersionSpec | None = None, tags: set[str] | None = None, components: set[Literal['tool', 'resource', 'template', 'prompt']] | None = None) -> Self	Disable components matching all specified criteria.
fastmcp.apps.choice.Choice	enable	function	fastmcp.server.providers.base.Provider	-	def enable(self, names: set[str] | None = None, keys: set[str] | None = None, version: VersionSpec | None = None, tags: set[str] | None = None, components: set[Literal['tool', 'resource', 'template', 'prompt']] | None = None, only: bool = False) -> Self	Enable components matching all specified criteria.
fastmcp.apps.choice.Choice	get_app_tool	function	fastmcp.server.providers.base.Provider	async	async def get_app_tool(self, app_name: str, tool_name: str) -> Tool | None	Look up an app-visible tool by original name, bypassing transforms.
fastmcp.apps.choice.Choice	get_prompt	function	fastmcp.server.providers.base.Provider	async	async def get_prompt(self, name: str, version: VersionSpec | None = None) -> Prompt | None	Get prompt by transformed name with all transforms applied.
fastmcp.apps.choice.Choice	get_resource	function	fastmcp.server.providers.base.Provider	async	async def get_resource(self, uri: str, version: VersionSpec | None = None) -> Resource | None	Get resource by transformed URI with all transforms applied.
fastmcp.apps.choice.Choice	get_resource_template	function	fastmcp.server.providers.base.Provider	async	async def get_resource_template(self, uri: str, version: VersionSpec | None = None) -> ResourceTemplate | None	Get resource template by transformed URI with all transforms applied.
fastmcp.apps.choice.Choice	get_tasks	function	fastmcp.server.providers.base.Provider	async	async def get_tasks(self) -> Sequence[FastMCPComponent]	Return components that should be registered as background tasks.
fastmcp.apps.choice.Choice	get_tool	function	fastmcp.server.providers.base.Provider	async	async def get_tool(self, name: str, version: VersionSpec | None = None) -> Tool | None	Get tool by transformed name with all transforms applied.
fastmcp.apps.choice.Choice	get_tool_by_hash	function	fastmcp.server.providers.base.Provider	async	async def get_tool_by_hash(self, tool_hash: str, tool_name: str) -> Tool | None	Look up an app-visible tool by its deterministic hash.
fastmcp.apps.choice.Choice	lifespan	function	fastmcp.apps.app.FastMCPApp	async	async def lifespan(self) -> AsyncIterator[None]	
fastmcp.apps.choice.Choice	list_prompts	function	fastmcp.server.providers.base.Provider	async	async def list_prompts(self) -> Sequence[Prompt]	List prompts with all transforms applied.
fastmcp.apps.choice.Choice	list_resource_templates	function	fastmcp.server.providers.base.Provider	async	async def list_resource_templates(self) -> Sequence[ResourceTemplate]	List resource templates with all transforms applied.
fastmcp.apps.choice.Choice	list_resources	function	fastmcp.server.providers.base.Provider	async	async def list_resources(self) -> Sequence[Resource]	List resources with all transforms applied.
fastmcp.apps.choice.Choice	list_tools	function	fastmcp.server.providers.base.Provider	async	async def list_tools(self) -> Sequence[Tool]	List tools with all transforms applied.
fastmcp.apps.choice.Choice	name	attribute	fastmcp.apps.app.FastMCPApp	instance-attribute	name = name	
fastmcp.apps.choice.Choice	run	function	fastmcp.apps.app.FastMCPApp	-	def run(self, transport: Literal['stdio', 'http', 'sse', 'streamable-http'] | None = None, kwargs: Any = {}) -> None	Create a temporary FastMCP server and run this app standalone.
fastmcp.apps.choice.Choice	tool	function	fastmcp.apps.app.FastMCPApp	-	def tool(self, name_or_fn: str | AnyFunction | None = None, name: str | None = None, description: str | None = None, model: bool = False, auth: AuthCheck | list[AuthCheck] | None = None, timeout: float | None = None) -> Any	Register a backend tool that the UI calls via CallTool.
fastmcp.apps.choice.Choice	transforms	attribute	fastmcp.server.providers.base.Provider	property	transforms: list[Transform]	All transforms applied to components from this provider.
fastmcp.apps.choice.Choice	ui	function	fastmcp.apps.app.FastMCPApp	-	def ui(self, name_or_fn: str | AnyFunction | None = None, name: str | None = None, description: str | None = None, title: str | None = None, tags: set[str] | None = None, icons: list[Icon] | None = None, annotations: ToolAnnotations | None = None, auth: AuthCheck | list[AuthCheck] | None = None, timeout: float | None = None) -> Any	Register a UI entry-point tool that the model calls.
fastmcp.apps.choice.Choice	wrap_transform	function	fastmcp.server.providers.base.Provider	-	def wrap_transform(self, transform: Transform) -> Provider	Return a new provider with this transform applied (immutable).
fastmcp.apps.config.AppConfig	csp	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	csp: ResourceCSP | None = Field(default=None, description='Content Security Policy for the app iframe')	
fastmcp.apps.config.AppConfig	domain	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	domain: str | None = Field(default=None, description='Domain for the iframe')	
fastmcp.apps.config.AppConfig	permissions	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	permissions: ResourcePermissions | None = Field(default=None, description='Iframe sandbox permissions')	
fastmcp.apps.config.AppConfig	prefers_border	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	prefers_border: bool | None = Field(default=None, validation_alias='prefersBorder', serialization_alias='prefersBorder', description='Whether the UI prefers a visible border')	
fastmcp.apps.config.AppConfig	resource_uri	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	resource_uri: str | None = Field(default=None, validation_alias='resourceUri', serialization_alias='resourceUri', description='URI of the UI resource (typically ui:// scheme). Tools only.')	
fastmcp.apps.config.AppConfig	visibility	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	visibility: list[Literal['app', 'model']] | None = Field(default=None, description="Where this tool is visible: 'app', 'model', or both. Tools only.")	
fastmcp.apps.config.PrefabAppConfig	csp	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	csp: ResourceCSP | None = Field(default=None, description='Content Security Policy for the app iframe')	
fastmcp.apps.config.PrefabAppConfig	domain	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	domain: str | None = Field(default=None, description='Domain for the iframe')	
fastmcp.apps.config.PrefabAppConfig	permissions	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	permissions: ResourcePermissions | None = Field(default=None, description='Iframe sandbox permissions')	
fastmcp.apps.config.PrefabAppConfig	prefers_border	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	prefers_border: bool | None = Field(default=None, validation_alias='prefersBorder', serialization_alias='prefersBorder', description='Whether the UI prefers a visible border')	
fastmcp.apps.config.PrefabAppConfig	resource_uri	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	resource_uri: str | None = Field(default=None, validation_alias='resourceUri', serialization_alias='resourceUri', description='URI of the UI resource (typically ui:// scheme). Tools only.')	
fastmcp.apps.config.PrefabAppConfig	visibility	attribute	fastmcp.apps.config.AppConfig	class-attribute,instance-attribute	visibility: list[Literal['app', 'model']] | None = Field(default=None, description="Where this tool is visible: 'app', 'model', or both. Tools only.")	
fastmcp.apps.config.ResourceCSP	base_uri_domains	attribute	fastmcp.apps.config.ResourceCSP	class-attribute,instance-attribute	base_uri_domains: list[str] | None = Field(default=None, validation_alias='baseUriDomains', serialization_alias='baseUriDomains', description='Allowed base URIs for the document (base-uri)')	
fastmcp.apps.config.ResourceCSP	connect_domains	attribute	fastmcp.apps.config.ResourceCSP	class-attribute,instance-attribute	connect_domains: list[str] | None = Field(default=None, validation_alias='connectDomains', serialization_alias='connectDomains', description='Origins allowed for fetch/XHR/WebSocket (connect-src)')	
fastmcp.apps.config.ResourceCSP	frame_domains	attribute	fastmcp.apps.config.ResourceCSP	class-attribute,instance-attribute	frame_domains: list[str] | None = Field(default=None, validation_alias='frameDomains', serialization_alias='frameDomains', description='Origins allowed for nested iframes (frame-src)')	
fastmcp.apps.config.ResourceCSP	resource_domains	attribute	fastmcp.apps.config.ResourceCSP	class-attribute,instance-attribute	resource_domains: list[str] | None = Field(default=None, validation_alias='resourceDomains', serialization_alias='resourceDomains', description='Origins allowed for scripts, images, styles, fonts (script-src etc.)')	
fastmcp.apps.config.ResourcePermissions	camera	attribute	fastmcp.apps.config.ResourcePermissions	class-attribute,instance-attribute	camera: dict[str, Any] | None = Field(default=None, description='Request camera access')	
fastmcp.apps.config.ResourcePermissions	clipboard_write	attribute	fastmcp.apps.config.ResourcePermissions	class-attribute,instance-attribute	clipboard_write: dict[str, Any] | None = Field(default=None, validation_alias='clipboardWrite', serialization_alias='clipboardWrite', description='Request clipboard-write access')	
fastmcp.apps.config.ResourcePermissions	geolocation	attribute	fastmcp.apps.config.ResourcePermissions	class-attribute,instance-attribute	geolocation: dict[str, Any] | None = Field(default=None, description='Request geolocation access')	
fastmcp.apps.config.ResourcePermissions	microphone	attribute	fastmcp.apps.config.ResourcePermissions	class-attribute,instance-attribute	microphone: dict[str, Any] | None = Field(default=None, description='Request microphone access')	
fastmcp.apps.file_upload.FileUpload	add_tool	function	fastmcp.apps.app.FastMCPApp	-	def add_tool(self, tool: Tool | Callable[..., Any]) -> Tool	Add a tool to this app programmatically.
fastmcp.apps.file_upload.FileUpload	add_transform	function	fastmcp.server.providers.base.Provider	-	def add_transform(self, transform: Transform) -> None	Add a transform to this provider.
fastmcp.apps.file_upload.FileUpload	disable	function	fastmcp.server.providers.base.Provider	-	def disable(self, names: set[str] | None = None, keys: set[str] | None = None, version: VersionSpec | None = None, tags: set[str] | None = None, components: set[Literal['tool', 'resource', 'template', 'prompt']] | None = None) -> Self	Disable components matching all specified criteria.
fastmcp.apps.file_upload.FileUpload	enable	function	fastmcp.server.providers.base.Provider	-	def enable(self, names: set[str] | None = None, keys: set[str] | None = None, version: VersionSpec | None = None, tags: set[str] | None = None, components: set[Literal['tool', 'resource', 'template', 'prompt']] | None = None, only: bool = False) -> Self	Enable components matching all specified criteria.
fastmcp.apps.file_upload.FileUpload	get_app_tool	function	fastmcp.server.providers.base.Provider	async	async def get_app_tool(self, app_name: str, tool_name: str) -> Tool | None	Look up an app-visible tool by original name, bypassing transforms.
fastmcp.apps.file_upload.FileUpload	get_prompt	function	fastmcp.server.providers.base.Provider	async	async def get_prompt(self, name: str, version: VersionSpec | None = None) -> Prompt | None	Get prompt by transformed name with all transforms applied.
fastmcp.apps.file_upload.FileUpload	get_resource	function	fastmcp.server.providers.base.Provider	async	async def get_resource(self, uri: str, version: VersionSpec | None = None) -> Resource | None	Get resource by transformed URI with all transforms applied.
fastmcp.apps.file_upload.FileUpload	get_resource_template	function	fastmcp.server.providers.base.Provider	async	async def get_resource_template(self, uri: str, version: VersionSpec | None = None) -> ResourceTemplate | None	Get resource template by transformed URI with all transforms applied.
fastmcp.apps.file_upload.FileUpload	get_tasks	function	fastmcp.server.providers.base.Provider	async	async def get_tasks(self) -> Sequence[FastMCPComponent]	Return components that should be registered as background tasks.
fastmcp.apps.file_upload.FileUpload	get_tool	function	fastmcp.server.providers.base.Provider	async	async def get_tool(self, name: str, version: VersionSpec | None = None) -> Tool | None	Get tool by transformed name with all transforms applied.
fastmcp.apps.file_upload.FileUpload	get_tool_by_hash	function	fastmcp.server.providers.base.Provider	async	async def get_tool_by_hash(self, tool_hash: str, tool_name: str) -> Tool | None	Look up an app-visible tool by its deterministic hash.
fastmcp.apps.file_upload.FileUpload	lifespan	function	fastmcp.apps.app.FastMCPApp	async	async def lifespan(self) -> AsyncIterator[None]	
fastmcp.apps.file_upload.FileUpload	list_prompts	function	fastmcp.server.providers.base.Provider	async	async def list_prompts(self) -> Sequence[Prompt]	List prompts with all transforms applied.
fastmcp.apps.file_upload.FileUpload	list_resource_templates	function	fastmcp.server.providers.base.Provider	async	async def list_resource_templates(self) -> Sequence[ResourceTemplate]	List resource templates with all transforms applied.
fastmcp.apps.file_upload.FileUpload	list_resources	function	fastmcp.server.providers.base.Provider	async	async def list_resources(self) -> Sequence[Resource]	List resources with all transforms applied.
fastmcp.apps.file_upload.FileUpload	list_tools	function	fastmcp.server.providers.base.Provider	async	async def list_tools(self) -> Sequence[Tool]	List tools with all transforms applied.
fastmcp.apps.file_upload.FileUpload	name	attribute	fastmcp.apps.app.FastMCPApp	instance-attribute	name = name	
fastmcp.apps.file_upload.FileUpload	on_list	function	fastmcp.apps.file_upload.FileUpload	-	def on_list(self, ctx: Context) -> list[dict[str, Any]]	List all stored files.
fastmcp.apps.file_upload.FileUpload	on_read	function	fastmcp.apps.file_upload.FileUpload	-	def on_read(self, name: str, ctx: Context) -> dict[str, Any]	Read a file's contents by name.
fastmcp.apps.file_upload.FileUpload	on_store	function	fastmcp.apps.file_upload.FileUpload	-	def on_store(self, files: list[dict[str, Any]], ctx: Context) -> list[dict[str, Any]]	Store uploaded files and return summaries.
fastmcp.apps.file_upload.FileUpload	run	function	fastmcp.apps.app.FastMCPApp	-	def run(self, transport: Literal['stdio', 'http', 'sse', 'streamable-http'] | None = None, kwargs: Any = {}) -> None	Create a temporary FastMCP server and run this app standalone.
fastmcp.apps.file_upload.FileUpload	tool	function	fastmcp.apps.app.FastMCPApp	-	def tool(self, name_or_fn: str | AnyFunction | None = None, name: str | None = None, description: str | None = None, model: bool = False, auth: AuthCheck | list[AuthCheck] | None = None, timeout: float | None = None) -> Any	Register a backend tool that the UI calls via CallTool.
fastmcp.apps.file_upload.FileUpload	transforms	attribute	fastmcp.server.providers.base.Provider	property	transforms: list[Transform]	All transforms applied to components from this provider.
fastmcp.apps.file_upload.FileUpload	ui	function	fastmcp.apps.app.FastMCPApp	-	def ui(self, name_or_fn: str | AnyFunction | None = None, name: str | None = None, description: str | None = None, title: str | None = None, tags: set[str] | None = None, icons: list[Icon] | None = None, annotations: ToolAnnotations | None = None, auth: AuthCheck | list[AuthCheck] | None = None, timeout: float | None = None) -> Any	Register a UI entry-point tool that the model calls.
fastmcp.apps.file_upload.FileUpload	wrap_transform	function	fastmcp.server.providers.base.Provider	-	def wrap_transform(self, transform: Transform) -> Provider	Return a new provider with this transform applied (immutable).
fastmcp.apps.form.FormInput	add_tool	function	fastmcp.apps.app.FastMCPApp	-	def add_tool(self, tool: Tool | Callable[..., Any]) -> Tool	Add a tool to this app programmatically.
fastmcp.apps.form.FormInput	add_transform	function	fastmcp.server.providers.base.Provider	-	def add_transform(self, transform: Transform) -> None	Add a transform to this provider.
fastmcp.apps.form.FormInput	disable	function	fastmcp.server.providers.base.Provider	-	def disable(self, names: set[str] | None = None, keys: set[str] | None = None, version: VersionSpec | None = None, tags: set[str] | None = None, components: set[Literal['tool', 'resource', 'template', 'prompt']] | None = None) -> Self	Disable components matching all specified criteria.
fastmcp.apps.form.FormInput	enable	function	fastmcp.server.providers.base.Provider	-	def enable(self, names: set[str] | None = None, keys: set[str] | None = None, version: VersionSpec | None = None, tags: set[str] | None = None, components: set[Literal['tool', 'resource', 'template', 'prompt']] | None = None, only: bool = False) -> Self	Enable components matching all specified criteria.
fastmcp.apps.form.FormInput	get_app_tool	function	fastmcp.server.providers.base.Provider	async	async def get_app_tool(self, app_name: str, tool_name: str) -> Tool | None	Look up an app-visible tool by original name, bypassing transforms.
fastmcp.apps.form.FormInput	get_prompt	function	fastmcp.server.providers.base.Provider	async	async def get_prompt(self, name: str, version: VersionSpec | None = None) -> Prompt | None	Get prompt by transformed name with all transforms applied.
fastmcp.apps.form.FormInput	get_resource	function	fastmcp.server.providers.base.Provider	async	async def get_resource(self, uri: str, version: VersionSpec | None = None) -> Resource | None	Get resource by transformed URI with all transforms applied.
fastmcp.apps.form.FormInput	get_resource_template	function	fastmcp.server.providers.base.Provider	async	async def get_resource_template(self, uri: str, version: VersionSpec | None = None) -> ResourceTemplate | None	Get resource template by transformed URI with all transforms applied.
fastmcp.apps.form.FormInput	get_tasks	function	fastmcp.server.providers.base.Provider	async	async def get_tasks(self) -> Sequence[FastMCPComponent]	Return components that should be registered as background tasks.
fastmcp.apps.form.FormInput	get_tool	function	fastmcp.server.providers.base.Provider	async	async def get_tool(self, name: str, version: VersionSpec | None = None) -> Tool | None	Get tool by transformed name with all transforms applied.
fastmcp.apps.form.FormInput	get_tool_by_hash	function	fastmcp.server.providers.base.Provider	async	async def get_tool_by_hash(self, tool_hash: str, tool_name: str) -> Tool | None	Look up an app-visible tool by its deterministic hash.
fastmcp.apps.form.FormInput	lifespan	function	fastmcp.apps.app.FastMCPApp	async	async def lifespan(self) -> AsyncIterator[None]	
fastmcp.apps.form.FormInput	list_prompts	function	fastmcp.server.providers.base.Provider	async	async def list_prompts(self) -> Sequence[Prompt]	List prompts with all transforms applied.
fastmcp.apps.form.FormInput	list_resource_templates	function	fastmcp.server.providers.base.Provider	async	async def list_resource_templates(self) -> Sequence[ResourceTemplate]	List resource templates with all transforms applied.
fastmcp.apps.form.FormInput	list_resources	function	fastmcp.server.providers.base.Provider	async	async def list_resources(self) -> Sequence[Resource]	List resources with all transforms applied.
fastmcp.apps.form.FormInput	list_tools	function	fastmcp.server.providers.base.Provider	async	async def list_tools(self) -> Sequence[Tool]	List tools with all transforms applied.
fastmcp.apps.form.FormInput	name	attribute	fastmcp.apps.app.FastMCPApp	instance-attribute	name = name	
fastmcp.apps.form.FormInput	run	function	fastmcp.apps.app.FastMCPApp	-	def run(self, transport: Literal['stdio', 'http', 'sse', 'streamable-http'] | None = None, kwargs: Any = {}) -> None	Create a temporary FastMCP server and run this app standalone.
fastmcp.apps.form.FormInput	tool	function	fastmcp.apps.app.FastMCPApp	-	def tool(self, name_or_fn: str | AnyFunction | None = None, name: str | None = None, description: str | None = None, model: bool = False, auth: AuthCheck | list[AuthCheck] | None = None, timeout: float | None = None) -> Any	Register a backend tool that the UI calls via CallTool.
fastmcp.apps.form.FormInput	transforms	attribute	fastmcp.server.providers.base.Provider	property	transforms: list[Transform]	All transforms applied to components from this provider.
