_extra	anthropic	anthropic	fastmcp.client.sampling.handlers.anthropic	A sampling handler that fulfils server sampling requests through Anthropic's API.
_extra	apps	-	fastmcp.apps,fastmcp.apps.app,fastmcp.apps.approval,fastmcp.apps.choice,fastmcp.apps.config,fastmcp.apps.file_upload,fastmcp.apps.form,fastmcp.apps.generative	FastMCPApp and the interactive app Providers -- approval, choice, form, file upload, generative UI.
_extra	azure	azure-core,azure-identity	fastmcp.server.auth.providers.azure	The Azure identity auth provider.
_extra	code-mode	-	fastmcp.experimental.transforms.code_mode	The code-mode Transform, which exposes the tool catalog to a sandboxed interpreter instead of as individual tools.
_extra	gemini	google-auth,google-genai	fastmcp.cli.install.gemini_cli,fastmcp.client.sampling.handlers.google_genai	A sampling handler backed by google-genai, and the Gemini CLI install target.
_extra	openai	openai	fastmcp.client.sampling.handlers.openai	A sampling handler backed by the OpenAI API.
_extra	tasks	fastmcp-tasks	fastmcp.utilities.tasks	Long-running task support; the fastmcp-tasks distribution.
_resolved	aiofile	3.12.3
_resolved	annotated-doc	0.0.5
_resolved	annotated-types	0.8.0
_resolved	anthropic	0.125.0
_resolved	anyio	4.15.1
_resolved	attrs	26.1.0
_resolved	authlib	1.8.0
_resolved	azure-core	1.41.0
_resolved	azure-identity	1.25.3
_resolved	beartype	0.22.9
_resolved	burner-redis	0.1.7
_resolved	cachetools	7.1.8
_resolved	caio	0.12.4
_resolved	certifi	2026.7.22
_resolved	cffi	2.1.1
_resolved	charset-normalizer	3.5.1
_resolved	click	8.5.0
_resolved	cloudpickle	3.1.2
_resolved	cronsim	2.7
_resolved	cryptography	50.0.1
_resolved	cyclopts	4.25.2
_resolved	distro	1.9.0
_resolved	dnspython	2.8.0
_resolved	docstring-parser	0.18.0
_resolved	email-validator	2.3.0
_resolved	exceptiongroup	1.3.1
_resolved	fastmcp	4.0.3
_resolved	fastmcp-slim	4.0.3
_resolved	fastmcp-tasks	4.0.3
_resolved	google-auth	2.58.0
_resolved	google-genai	2.23.0
_resolved	griffelib	2.3.0
_resolved	h11	0.16.0
_resolved	httpcore	1.0.9
_resolved	httpcore2	2.13.0
_resolved	httpx	0.28.1
_resolved	httpx2	2.13.0
_resolved	idna	3.19
_resolved	jaraco-classes	3.4.0
_resolved	jaraco-context	6.1.2
_resolved	jaraco-functools	4.6.0
_resolved	jeepney	0.9.0
_resolved	jiter	0.17.0
_resolved	joserfc	1.7.5
_resolved	jsonref	1.1.0
_resolved	jsonschema	4.26.0
_resolved	jsonschema-path	0.5.0
_resolved	jsonschema-specifications	2025.9.1
_resolved	keyring	25.7.0
_resolved	markdown-it-py	4.2.0
_resolved	mcp	2.2.0
_resolved	mcp-types	2.2.0
_resolved	mdurl	0.1.2
_resolved	more-itertools	11.1.0
_resolved	msal	1.38.0
_resolved	msal-extensions	1.3.1
_resolved	openai	3.14.1
_resolved	openapi-pydantic	0.5.1
_resolved	opentelemetry-api	1.44.0
_resolved	packaging	26.3
_resolved	pathable	0.6.0
_resolved	platformdirs	4.11.8
_resolved	prefab-ui	0.20.2
_resolved	prometheus-client	0.26.0
_resolved	py-key-value-aio	0.4.5
_resolved	pyasn1	0.6.4
_resolved	pyasn1-modules	0.4.2
_resolved	pycparser	3.0
_resolved	pydantic	2.13.5
_resolved	pydantic-core	2.46.5
_resolved	pydantic-monty	0.0.18
_resolved	pydantic-settings	2.15.0
_resolved	pydocket	0.25.2
_resolved	pygments	2.21.0
_resolved	pyjwt	2.14.0
_resolved	pyperclip	1.11.0
_resolved	python-dotenv	1.2.3
_resolved	python-json-logger	4.2.0
_resolved	python-multipart	0.0.32
_resolved	pyyaml	6.0.3
_resolved	redis	8.1.0
_resolved	referencing	0.37.0
_resolved	requests	2.34.2
_resolved	rich	15.0.0
_resolved	rich-rst	2.1.0
_resolved	rpds-py	2026.6.3
_resolved	secretstorage	3.5.0
_resolved	shellingham	1.5.4
_resolved	sniffio	1.3.1
_resolved	sse-starlette	3.4.11
_resolved	starlette	1.6.0
_resolved	tenacity	9.1.4
_resolved	truststore	0.10.4
_resolved	typer	0.27.2
_resolved	typing-extensions	4.16.0
_resolved	typing-inspection	0.4.4
_resolved	uncalled-for	0.4.0
_resolved	urllib3	2.8.0
_resolved	uvicorn	0.53.0
_resolved	watchfiles	1.2.0
_resolved	websockets	16.1.1
