ABI	node	-	yes
ABSTRACT_KW	keyword	abstract	no
AMP	punctuation	&	no
AMP2	punctuation	&&	no
AMPEQ	punctuation	&=	no
ARG_LIST	node	-	yes
ARRAY_EXPR	node	-	yes
ARRAY_TYPE	node	-	yes
ASM_CLOBBER_ABI	node	-	yes
ASM_CONST	node	-	yes
ASM_DIR_SPEC	node	-	yes
ASM_EXPR	node	-	yes
ASM_KW	keyword	asm	no
ASM_LABEL	node	-	yes
ASM_OPERAND_EXPR	node	-	yes
ASM_OPERAND_NAMED	node	-	yes
ASM_OPTION	node	-	yes
ASM_OPTIONS	node	-	yes
ASM_REG_OPERAND	node	-	yes
ASM_REG_SPEC	node	-	yes
ASM_SYM	node	-	yes
ASSOC_ITEM_LIST	node	-	yes
ASSOC_TYPE_ARG	node	-	yes
ASYNC_KW	keyword	async	no
AS_KW	keyword	as	no
AT	punctuation	@	no
ATTR	node	-	yes
ATT_SYNTAX_KW	keyword	att_syntax	no
AUTO_KW	keyword	auto	no
AWAIT_EXPR	node	-	yes
AWAIT_KW	keyword	await	no
BANG	punctuation	!	no
BECOME_EXPR	node	-	yes
BECOME_KW	keyword	become	no
BIKESHED_KW	keyword	bikeshed	no
BIN_EXPR	node	-	yes
BLOCK_EXPR	node	-	yes
BOX_KW	keyword	box	no
BOX_PAT	node	-	yes
BREAK_EXPR	node	-	yes
BREAK_KW	keyword	break	no
BUILTIN_KW	keyword	builtin	no
BYTE	literal	-	no
BYTE_STRING	literal	-	no
CALL_EXPR	node	-	yes
CARET	punctuation	^	no
CARETEQ	punctuation	^=	no
CAST_EXPR	node	-	yes
CFG_ATOM	node	-	yes
CFG_ATTR_KW	keyword	cfg_attr	no
CFG_ATTR_META	node	-	yes
CFG_COMPOSITE	node	-	yes
CFG_KW	keyword	cfg	no
CFG_META	node	-	yes
CHAR	literal	-	no
CLOBBER_ABI_KW	keyword	clobber_abi	no
CLOSURE_EXPR	node	-	yes
COLON	punctuation	:	no
COLON2	punctuation	::	no
COMMA	punctuation	,	no
COMMENT	trivia-or-sentinel	-	no
CONST	node	-	yes
CONST_ARG	node	-	yes
CONST_BLOCK_PAT	node	-	yes
CONST_KW	keyword	const	no
CONST_PARAM	node	-	yes
CONTINUE_EXPR	node	-	yes
CONTINUE_KW	keyword	continue	no
CRATE_KW	keyword	crate	no
C_STRING	literal	-	no
DEFAULT_KW	keyword	default	no
DEREF_KW	keyword	deref	no
DEREF_PAT	node	-	yes
DOC_COMMENT	node	-	yes
DOLLAR	punctuation	$	no
DOT	punctuation	.	no
DOT2	punctuation	..	no
DOT2EQ	punctuation	..=	no
DOT3	punctuation	...	no
DO_KW	keyword	do	no
DYN_KW	keyword	dyn	no
DYN_TRAIT_TYPE	node	-	yes
ELSE_KW	keyword	else	no
ENUM	node	-	yes
ENUM_KW	keyword	enum	no
EOF	trivia-or-sentinel	-	no
EQ	punctuation	=	no
EQ2	punctuation	==	no
ERROR	trivia-or-sentinel	-	no
EXPR_STMT	node	-	yes
EXTERN_BLOCK	node	-	yes
EXTERN_CRATE	node	-	yes
EXTERN_ITEM_LIST	node	-	yes
EXTERN_KW	keyword	extern	no
FALSE_KW	keyword	false	no
FAT_ARROW	punctuation	=>	no
FIELD_EXPR	node	-	yes
FINAL_KW	keyword	final	no
