bash	alternative
bash	argument
bash	body
bash	condition
bash	consequence
bash	descriptor
bash	destination
bash	fallthrough
bash	index
bash	initializer
bash	left
bash	name
bash	operator
bash	redirect
bash	right
bash	termination
bash	update
bash	value
c	alternative
c	argument
c	arguments
c	assembly_code
c	body
c	clobbers
c	condition
c	consequence
c	constraint
c	declarator
c	designator
c	directive
c	end
c	field
c	filter
c	function
c	goto_labels
c	index
c	initializer
c	input_operands
c	label
c	left
c	member
c	name
c	operand
c	operator
c	output_operands
c	parameters
c	path
c	prefix
c	register
c	right
c	size
c	start
c	symbol
c	type
c	underlying_type
c	update
cpp	alternative
cpp	argument
cpp	arguments
cpp	assembly_code
cpp	base
cpp	body
cpp	captures
cpp	clobbers
cpp	condition
cpp	consequence
cpp	constraint
cpp	declarator
cpp	default_type
cpp	default_value
cpp	delimiter
cpp	designator
cpp	directive
cpp	end
cpp	field
cpp	filter
cpp	function
cpp	goto_labels
cpp	indices
cpp	initializer
cpp	input_operands
cpp	label
cpp	left
cpp	length
cpp	member
cpp	message
cpp	name
cpp	operand
cpp	operator
cpp	output_operands
cpp	parameters
cpp	path
cpp	pattern
cpp	placement
cpp	prefix
cpp	register
cpp	requirements
cpp	right
cpp	scope
cpp	size
cpp	start
cpp	symbol
cpp	template_parameters
cpp	type
cpp	update
csharp	accessors
csharp	alias
csharp	alternative
csharp	argument
csharp	arguments
csharp	body
csharp	condition
csharp	consequence
csharp	content
csharp	expression
csharp	function
csharp	initializer
csharp	left
csharp	name
csharp	operator
csharp	parameters
csharp	pattern
csharp	qualifier
csharp	rank
csharp	returns
csharp	right
csharp	subscript
csharp	type
csharp	type_parameters
csharp	update
elixir	key
elixir	left
elixir	operand
elixir	operator
elixir	quoted_end
elixir	quoted_start
elixir	right
elixir	target
go	alias
go	alternative
go	arguments
go	body
go	capacity
go	channel
go	communication
go	condition
go	consequence
go	element
go	end
go	field
go	function
go	index
go	initializer
go	key
go	label
go	left
go	length
go	name
go	operand
go	operator
go	package
go	parameters
go	path
go	receiver
go	result
go	right
go	start
go	tag
go	type
go	type_arguments
go	type_parameters
go	update
haskell	alias
haskell	alternative
haskell	alternatives
haskell	argument
haskell	arrow
haskell	associativity
haskell	bind
haskell	binds
haskell	body
haskell	calling_convention
haskell	children
haskell	classes
haskell	classifier
haskell	closed_family
haskell	constraint
haskell	constructor
haskell	constructors
haskell	context
haskell	decl
haskell	declaration
haskell	declarations
haskell	deriving
haskell	determined
haskell	element
haskell	else
haskell	entity
haskell	equation
haskell	export
haskell	exports
haskell	expression
haskell	field
haskell	fields
haskell	forall
haskell	from
haskell	function
haskell	fundep
haskell	fundeps
haskell	guard
haskell	guards
haskell	id
haskell	if
haskell	implicit
haskell	import
haskell	imports
haskell	key
haskell	kind
haskell	left_operand
haskell	match
haskell	matched
haskell	minus
haskell	module
haskell	multiplicity
haskell	name
haskell	names
haskell	namespace
haskell	number
haskell	operator
haskell	package
haskell	parameter
haskell	parens
haskell	pattern
haskell	patterns
haskell	precedence
haskell	qualifier
haskell	qualifiers
haskell	quantifier
haskell	quoter
haskell	result
haskell	right_operand
haskell	role
haskell	safety
haskell	signature
haskell	statement
haskell	step
haskell	strategy
haskell	subfield
haskell	synonym
haskell	then
haskell	to
haskell	transformation
haskell	type
haskell	variable
haskell	variables
java	alternative
java	arguments
java	array
java	body
java	condition
java	consequence
java	constructor
java	declarator
java	dimensions
java	element
java	field
java	index
java	init
java	interfaces
java	key
java	left
java	modifiers
java	module
java	modules
java	name
java	object
java	operand
java	operator
java	package
java	parameters
java	pattern
java	permits
java	provided
java	provider
java	resources
java	right
java	scope
java	superclass
java	template_argument
java	template_processor
java	type
java	type_arguments
java	type_parameters
java	update
javascript	alias
javascript	alternative
javascript	argument
javascript	arguments
javascript	attribute
javascript	body
javascript	close_tag
javascript	condition
javascript	consequence
javascript	constructor
javascript	declaration
javascript	decorator
javascript	finalizer
javascript	flags
javascript	function
javascript	handler
javascript	increment
javascript	index
javascript	initializer
javascript	key
javascript	kind
javascript	label
javascript	left
javascript	member
javascript	name
javascript	object
javascript	open_tag
javascript	operator
javascript	optional_chain
javascript	parameter
javascript	parameters
javascript	pattern
javascript	property
javascript	right
javascript	source
json	key
kotlin	alternative
kotlin	condition
lua	alternative
lua	arguments
lua	attribute
lua	body
lua	clause
lua	condition
lua	consequence
lua	content
lua	end
lua	field
lua	left
lua	local_declaration
lua	method
lua	name
lua	operand
lua	parameters
lua	right
lua	start
lua	step
lua	table
php	alias
php	alternative
php	argument
php	arguments
php	attributes
php	body
php	condition
php	conditional_expressions
php	default_value
php	end_tag
php	final
php	function
php	identifier
php	initialize
php	left
php	name
php	object
php	operator
php	parameters
php	prefix
php	readonly
php	reference_modifier
php	return_expression
php	return_type
php	right
php	scope
php	static_modifier
php	type
php	update
php	value
python	alias
python	alternative
python	argument
python	arguments
python	attribute
python	body
python	cause
python	code
python	condition
python	consequence
python	definition
python	expression
python	format_specifier
python	function
python	guard
python	key
python	left
python	module_name
python	name
python	object
python	operator
python	operators
python	parameters
python	return_type
python	right
python	subject
python	subscript
python	superclasses
python	type
python	type_conversion
python	type_parameters
ruby	alias
ruby	alternative
ruby	alternatives
ruby	arguments
ruby	begin
ruby	block
ruby	body
ruby	class
ruby	clauses
ruby	condition
ruby	consequence
ruby	else
ruby	end
ruby	exceptions
ruby	guard
ruby	handler
ruby	key
ruby	left
ruby	locals
ruby	method
ruby	name
ruby	object
ruby	operand
ruby	operator
ruby	parameters
ruby	pattern
ruby	receiver
ruby	right
ruby	scope
ruby	superclass
ruby	value
rust	alias
rust	alternative
rust	argument
rust	arguments
rust	body
rust	bounds
rust	condition
rust	consequence
rust	default_type
rust	doc
rust	element
rust	field
rust	function
rust	inner
rust	left
rust	length
rust	list
rust	macro
rust	name
rust	operator
rust	outer
rust	parameters
rust	path
rust	pattern
rust	return_type
rust	right
rust	trait
rust	type
rust	type_arguments
rust	type_parameters
scala	alias
scala	alternative
scala	arguments
scala	base
scala	body
scala	bound
scala	class_parameters
scala	condition
scala	consequence
scala	default_value
scala	derive
scala	enumerators
scala	extend
scala	extra
scala	field
scala	function
scala	interpolator
scala	lambda_start
scala	left
scala	name
scala	operator
scala	parameter_types
scala	parameters
scala	path
scala	pattern
scala	return_type
scala	right
scala	selector
scala	type
scala	type_arguments
scala	type_parameters
swift	body
swift	bound_identifier
swift	captures
swift	collection
swift	computed_value
swift	condition
swift	constrained_type
swift	constructed_type
swift	data_contents
swift	declaration_kind
swift	default_value
swift	definition
swift	element
swift	end
swift	error
swift	expr
swift	external_name
swift	if_false
swift	if_nil
swift	if_true
swift	inherits_from
swift	interpolation
swift	item
swift	key
swift	lhs
swift	must_equal
swift	must_inherit
swift	mutability
swift	name
swift	op
swift	operation
swift	operator
swift	params
swift	raw_value
swift	reference_specifier
swift	result
swift	return_type
swift	rhs
swift	start
swift	suffix
swift	target
swift	text
swift	type
swift	value
tsx	alias
tsx	alternative
tsx	argument
tsx	arguments
tsx	attribute
tsx	body
tsx	close_tag
tsx	condition
tsx	consequence
tsx	constraint
tsx	constructor
tsx	declaration
tsx	decorator
tsx	finalizer
tsx	flags
tsx	function
tsx	handler
tsx	increment
tsx	index
tsx	index_type
tsx	initializer
tsx	key
tsx	kind
tsx	label
tsx	left
tsx	module
tsx	name
tsx	object
tsx	open_tag
tsx	operator
tsx	optional_chain
