alloc::borrow::ToOwned	ruff_db::system::path::SystemPath	yes	ruff_db
alloc::borrow::ToOwned	ruff_db::vendored::path::VendoredPath	yes	ruff_db
alloc::borrow::ToOwned	ruff_index::slice::IndexSlice	yes	ruff_index
bitflags::traits::Flags	ruff_linter::directives::Flags	yes	ruff_linter
bitflags::traits::Flags	ruff_python_ast::token::TokenFlags	yes	ruff_python_ast
bitflags::traits::Flags	ruff_python_literal::cformat::CConversionFlags	yes	ruff_python_literal
bitflags::traits::Flags	ruff_python_semantic::binding::BindingFlags	yes	ruff_python_semantic
bitflags::traits::Flags	ruff_python_semantic::binding::Exceptions	yes	ruff_python_semantic
bitflags::traits::Flags	ruff_python_semantic::model::Modules	yes	ruff_python_semantic
bitflags::traits::Flags	ruff_python_semantic::model::SemanticModelFlags	yes	ruff_python_semantic
bitflags::traits::Flags	ruff_python_semantic::model::all::DunderAllFlags	yes	ruff_python_semantic
bitflags::traits::Flags	ruff_python_semantic::reference::UnresolvedReferenceFlags	yes	ruff_python_semantic
bitflags::traits::Flags	ruff_python_semantic::scope::ScopeFlags	yes	ruff_python_semantic
bitflags::traits::Flags	ruff_python_stdlib::open_mode::OpenMode	yes	ruff_python_stdlib
bitflags::traits::PublicFlags	ruff_linter::directives::Flags	yes	ruff_linter
bitflags::traits::PublicFlags	ruff_python_ast::token::TokenFlags	yes	ruff_python_ast
bitflags::traits::PublicFlags	ruff_python_literal::cformat::CConversionFlags	yes	ruff_python_literal
bitflags::traits::PublicFlags	ruff_python_semantic::binding::BindingFlags	yes	ruff_python_semantic
bitflags::traits::PublicFlags	ruff_python_semantic::binding::Exceptions	yes	ruff_python_semantic
bitflags::traits::PublicFlags	ruff_python_semantic::model::Modules	yes	ruff_python_semantic
bitflags::traits::PublicFlags	ruff_python_semantic::model::SemanticModelFlags	yes	ruff_python_semantic
bitflags::traits::PublicFlags	ruff_python_semantic::model::all::DunderAllFlags	yes	ruff_python_semantic
bitflags::traits::PublicFlags	ruff_python_semantic::reference::UnresolvedReferenceFlags	yes	ruff_python_semantic
bitflags::traits::PublicFlags	ruff_python_semantic::scope::ScopeFlags	yes	ruff_python_semantic
bitflags::traits::PublicFlags	ruff_python_stdlib::open_mode::OpenMode	yes	ruff_python_stdlib
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::attribute_access_callees::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::call_callees::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::call_graph_entry::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::captured_variable_ref::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::class_definition::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::class_names_from_type::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::class_ref::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::class_with_modifiers::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::decorator_callee::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::define_callees::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::expression_callees::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::format_string_artificial_callees::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::format_string_stringify_callees::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_base_definition::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_call_graph::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_definition::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_parameter::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_parameter::kw_only_param::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_parameter::kwargs_param::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_parameter::pos_only_param::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_parameter::pos_param::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_parameter::var_arg_param::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_parameters::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_ref::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_signature::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::function_type_of_expressions::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::global_variable::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::global_variable_ref::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::higher_order_parameter::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::identifier_callees::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::location_type_id_entry::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::module_call_graphs::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::module_definitions::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::module_type_of_expressions::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::project_file::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::pysa_call_target::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::pysa_class_field::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::pysa_class_mro::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::pysa_location::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::pysa_project_module::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::pysa_type::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::return_shim_callees::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::scalar_type_properties::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::scope_parent::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::source_path::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::target::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::type_error::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::type_errors::Pipeline	yes	pyrefly
capnp::capability::FromTypelessPipeline	pyrefly::report::pysa::pysa_report_capnp::unresolved::Pipeline	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::ImplicitReceiver	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::PysaClassFieldDeclaration	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::ReturnShimArgumentMapping	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::TypeModifier	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::UnresolvedReason	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::attribute_access_callees::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::call_callees::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::call_graph_entry::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::captured_variable_ref::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::class_definition::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::class_names_from_type::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::class_ref::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::class_with_modifiers::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::decorator_callee::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::define_callees::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::expression_callees::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::format_string_artificial_callees::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::format_string_stringify_callees::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::function_base_definition::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::function_call_graph::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::function_definition::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::function_parameter::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::function_parameter::kw_only_param::Owned	yes	pyrefly
capnp::introspect::Introspect	pyrefly::report::pysa::pysa_report_capnp::function_parameter::kwargs_param::Owned	yes	pyrefly
