pyrefly	AbstractMethodCall	abstract-method-call
pyrefly	AssertType	assert-type
pyrefly	BadArgumentCount	bad-argument-count
pyrefly	BadArgumentType	bad-argument-type
pyrefly	BadAssignment	bad-assignment
pyrefly	BadClassDefinition	bad-class-definition
pyrefly	BadContextManager	bad-context-manager
pyrefly	BadDataclassDescriptor	bad-dataclass-descriptor
pyrefly	BadDunderAll	bad-dunder-all
pyrefly	BadFunctionDefinition	bad-function-definition
pyrefly	BadIndex	bad-index
pyrefly	BadInstantiation	bad-instantiation
pyrefly	BadKeywordArgument	bad-keyword-argument
pyrefly	BadMatch	bad-match
pyrefly	BadOverride	bad-override
pyrefly	BadOverrideMutableAttribute	bad-override-mutable-attribute
pyrefly	BadOverrideParamName	bad-override-param-name
pyrefly	BadParamNameOverride	bad-param-name-override
pyrefly	BadRaise	bad-raise
pyrefly	BadReturn	bad-return
pyrefly	BadSingledispatchRegister	bad-singledispatch-register
pyrefly	BadSpecialization	bad-specialization
pyrefly	BadTypedDict	bad-typed-dict
pyrefly	BadTypedDictKey	bad-typed-dict-key
pyrefly	BadUnpacking	bad-unpacking
pyrefly	ColumnSchemaMismatch	column-schema-mismatch
pyrefly	ColumnTypeMismatch	column-type-mismatch
pyrefly	CoverageMissing	coverage-missing
pyrefly	CoveragePartial	coverage-partial
pyrefly	Deprecated	deprecated
pyrefly	DirectAbstractBaseInstantiation	direct-abstract-base-instantiation
pyrefly	DivisionByZero	division-by-zero
pyrefly	DuplicateColumn	duplicate-column
pyrefly	EmptyBody	empty-body
pyrefly	ExplicitAny	explicit-any
pyrefly	ImplicitAbstractClass	implicit-abstract-class
pyrefly	ImplicitAny	implicit-any
pyrefly	ImplicitAnyAttribute	implicit-any-attribute
pyrefly	ImplicitAnyEmptyContainer	implicit-any-empty-container
pyrefly	ImplicitAnyLambda	implicit-any-lambda
pyrefly	ImplicitAnyParameter	implicit-any-parameter
pyrefly	ImplicitAnyTypeArgument	implicit-any-type-argument
pyrefly	ImplicitBool	implicit-bool
pyrefly	ImplicitImport	implicit-import
pyrefly	ImplicitReexport	implicit-reexport
pyrefly	ImplicitlyDefinedAttribute	implicitly-defined-attribute
pyrefly	IncompatibleComparison	incompatible-comparison
pyrefly	IncompatibleOverloadResidual	incompatible-overload-residual
pyrefly	InconsistentInheritance	inconsistent-inheritance
pyrefly	InconsistentOverload	inconsistent-overload
pyrefly	InconsistentOverloadDefault	inconsistent-overload-default
pyrefly	InternalError	internal-error
pyrefly	InvalidAbstractMethod	invalid-abstract-method
pyrefly	InvalidAnnotation	invalid-annotation
pyrefly	InvalidArgument	invalid-argument
pyrefly	InvalidCast	invalid-cast
pyrefly	InvalidDecorator	invalid-decorator
pyrefly	InvalidInheritance	invalid-inheritance
pyrefly	InvalidLiteral	invalid-literal
pyrefly	InvalidOverload	invalid-overload
pyrefly	InvalidParamSpec	invalid-param-spec
pyrefly	InvalidPattern	invalid-pattern
pyrefly	InvalidSelfType	invalid-self-type
pyrefly	InvalidSentinel	invalid-sentinel
pyrefly	InvalidSuperCall	invalid-super-call
pyrefly	InvalidSyntax	invalid-syntax
pyrefly	InvalidTypeAlias	invalid-type-alias
pyrefly	InvalidTypeCheckingConstant	invalid-type-checking-constant
pyrefly	InvalidTypeVar	invalid-type-var
pyrefly	InvalidTypeVarTuple	invalid-type-var-tuple
pyrefly	InvalidVariance	invalid-variance
pyrefly	InvalidYield	invalid-yield
pyrefly	MisplacedIgnore	misplaced-ignore
pyrefly	MissingArgument	missing-argument
pyrefly	MissingAttribute	missing-attribute
pyrefly	MissingAttributePatchTarget	missing-attribute-patch-target
pyrefly	MissingImport	missing-import
pyrefly	MissingModuleAttribute	missing-module-attribute
pyrefly	MissingOverrideDecorator	missing-override-decorator
pyrefly	MissingSource	missing-source
pyrefly	MissingSourceForStubs	missing-source-for-stubs
pyrefly	MissingSuperCall	missing-super-call
pyrefly	NameMismatch	name-mismatch
pyrefly	NoAccess	no-access
pyrefly	NoAnyReturn	no-any-return
pyrefly	NoAnyReturnExplicit	no-any-return-explicit
pyrefly	NoAnyReturnImplicit	no-any-return-implicit
pyrefly	NoMatchingOverload	no-matching-overload
pyrefly	NonConvergentRecursion	non-convergent-recursion
pyrefly	NonExhaustiveMatch	non-exhaustive-match
pyrefly	NonExhaustiveMatchOpenType	non-exhaustive-match-open-type
pyrefly	NotAType	not-a-type
pyrefly	NotAsync	not-async
pyrefly	NotCallable	not-callable
pyrefly	NotIterable	not-iterable
pyrefly	NotRequiredKeyAccess	not-required-key-access
pyrefly	OpenUnpacking	open-unpacking
pyrefly	ParseError	parse-error
pyrefly	PotentialBadKeywordArgument	potential-bad-keyword-argument
pyrefly	ProtocolImplicitlyDefinedAttribute	protocol-implicitly-defined-attribute
pyrefly	PytorchEfficiencyLintCudaCall	pytorch-efficiency-lint-cuda-call
pyrefly	PytorchEfficiencyLintItemCall	pytorch-efficiency-lint-item-call
pyrefly	PytorchEfficiencyLintPrintTensor	pytorch-efficiency-lint-print-tensor
pyrefly	PytorchEfficiencyLintRedundantToCall	pytorch-efficiency-lint-redundant-to-call
pyrefly	PytorchEfficiencyLints	pytorch-efficiency-lints
pyrefly	ReadOnly	read-only
pyrefly	Redefinition	redefinition
pyrefly	RedundantCast	redundant-cast
pyrefly	RedundantCondition	redundant-condition
pyrefly	Regex	regex
pyrefly	RevealType	reveal-type
pyrefly	StringAsIterable	string-as-iterable
pyrefly	UnannotatedAttribute	unannotated-attribute
pyrefly	UnannotatedParameter	unannotated-parameter
pyrefly	UnannotatedProtocolMember	unannotated-protocol-member
pyrefly	UnannotatedReturn	unannotated-return
pyrefly	UnboundName	unbound-name
pyrefly	UnexpectedKeyword	unexpected-keyword
pyrefly	UnexpectedPositionalArgument	unexpected-positional-argument
