pyrefly	aliases_explicit.py	pass	0
pyrefly	aliases_implicit.py	pass	0
pyrefly	aliases_newtype.py	pass	0
pyrefly	aliases_recursive.py	pass	0
pyrefly	aliases_type_statement.py	pass	0
pyrefly	aliases_typealiastype.py	pass	0
pyrefly	aliases_variance.py	pass	0
pyrefly	annotations_coroutines.py	pass	0
pyrefly	annotations_forward_refs.py	fail	2
pyrefly	annotations_generators.py	pass	0
pyrefly	annotations_methods.py	pass	0
pyrefly	annotations_typeexpr.py	pass	0
pyrefly	callables_annotation.py	pass	0
pyrefly	callables_kwargs.py	pass	0
pyrefly	callables_protocol.py	pass	0
pyrefly	callables_subtyping.py	pass	0
pyrefly	classes_classvar.py	pass	0
pyrefly	classes_override.py	pass	0
pyrefly	constructors_call_init.py	pass	0
pyrefly	constructors_call_metaclass.py	pass	0
pyrefly	constructors_call_new.py	pass	0
pyrefly	constructors_call_type.py	pass	0
pyrefly	constructors_callable.py	pass	0
pyrefly	constructors_consistency.py	pass	0
pyrefly	dataclasses_descriptors.py	pass	0
pyrefly	dataclasses_final.py	pass	0
pyrefly	dataclasses_frozen.py	pass	0
pyrefly	dataclasses_hash.py	pass	0
pyrefly	dataclasses_inheritance.py	pass	0
pyrefly	dataclasses_kwonly.py	pass	0
pyrefly	dataclasses_match_args.py	pass	0
pyrefly	dataclasses_order.py	pass	0
pyrefly	dataclasses_postinit.py	pass	0
pyrefly	dataclasses_slots.py	pass	0
pyrefly	dataclasses_transform_class.py	pass	0
pyrefly	dataclasses_transform_converter.py	pass	0
pyrefly	dataclasses_transform_field.py	pass	0
pyrefly	dataclasses_transform_func.py	pass	0
pyrefly	dataclasses_transform_meta.py	pass	0
pyrefly	dataclasses_usage.py	pass	0
pyrefly	directives_assert_type.py	pass	0
pyrefly	directives_cast.py	pass	0
pyrefly	directives_deprecated.py	pass	0
pyrefly	directives_disjoint_base.py	pass	0
pyrefly	directives_no_type_check.py	pass	0
pyrefly	directives_reveal_type.py	pass	0
pyrefly	directives_type_checking.py	pass	0
pyrefly	directives_type_ignore.py	pass	0
pyrefly	directives_type_ignore_file1.py	pass	0
pyrefly	directives_type_ignore_file2.py	pass	0
pyrefly	directives_version_platform.py	pass	0
pyrefly	enums_behaviors.py	pass	0
pyrefly	enums_definition.py	pass	0
pyrefly	enums_expansion.py	pass	0
pyrefly	enums_member_names.py	pass	0
pyrefly	enums_member_values.py	pass	0
pyrefly	enums_members.py	pass	0
pyrefly	exceptions_context_managers.py	pass	0
pyrefly	generics_base_class.py	pass	0
pyrefly	generics_basic.py	pass	0
pyrefly	generics_defaults.py	pass	0
pyrefly	generics_defaults_referential.py	pass	0
pyrefly	generics_defaults_specialization.py	pass	0
pyrefly	generics_mixed_variance_inference.py	fail	3
pyrefly	generics_paramspec_basic.py	pass	0
pyrefly	generics_paramspec_components.py	pass	0
pyrefly	generics_paramspec_semantics.py	pass	0
pyrefly	generics_paramspec_specialization.py	pass	0
pyrefly	generics_paramspec_variance.py	fail	20
pyrefly	generics_scoping.py	pass	0
pyrefly	generics_self_advanced.py	pass	0
pyrefly	generics_self_attributes.py	pass	0
pyrefly	generics_self_basic.py	pass	0
pyrefly	generics_self_protocols.py	pass	0
pyrefly	generics_self_usage.py	pass	0
pyrefly	generics_syntax_compatibility.py	pass	0
pyrefly	generics_syntax_declarations.py	pass	0
