pyrefly	debug-stack-overflow	dep:backtrace-on-stack-overflow	-
pyrefly	default	-	-
ruff_annotate_snippets	default	simd,std	-
ruff_annotate_snippets	simd	dep:memchr	default
ruff_annotate_snippets	std	anstyle/std,memchr?/std	default
ruff_annotate_snippets	testing-colors	-	-
ruff_db	cache	ruff_cache	-
ruff_db	junit	dep:quick-junit	-
ruff_db	os	dep:etcetera,dep:same-file,dep:which,ignore	-
ruff_db	serde	camino/serde1,dep:serde,dep:serde_json,ruff_diagnostics/serde	-
ruff_db	testing	tracing-subscriber	-
ruff_diagnostics	serde	dep:serde,ruff_text_size/serde	-
ruff_formatter	schemars	dep:schemars,ruff_text_size/schemars	-
ruff_formatter	serde	dep:serde,ruff_text_size/serde	-
ruff_linter	default	-	-
ruff_linter	schemars	dep:schemars,ruff_python_ast/schemars	-
ruff_linter	test-rules	-	-
ruff_linter	testing	-	-
ruff_python_ast	cache	dep:ruff_cache,dep:ruff_macros	-
ruff_python_ast	get-size	char_str/get-size,dep:get-size2,ruff_text_size/get-size	-
ruff_python_ast	salsa	dep:salsa	-
ruff_python_ast	schemars	dep:schemars,dep:serde_json	-
ruff_python_ast	serde	char_str/serde,compact_str/serde,dep:ruff_cache,dep:serde,ruff_text_size/serde,thin-vec/serde	-
ruff_python_formatter	default	serde	-
ruff_python_formatter	schemars	dep:schemars,dep:serde_json,ruff_formatter/schemars	-
ruff_python_formatter	serde	dep:serde,ruff_formatter/serde,ruff_python_ast/serde,ruff_source_file/serde	default
ruff_ranged_value	get-size	dep:get-size2	-
ruff_ranged_value	schemars	dep:schemars	-
ruff_server	test-uv	-	-
ruff_source_file	get-size	dep:get-size2,ruff_text_size/get-size	-
ruff_source_file	serde	dep:serde,ruff_text_size/serde	-
ruff_text_size	get-size	dep:get-size2	-
ruff_text_size	serde	dep:serde	-
ruff_wasm	default	console_error_panic_hook	-
ruff_workspace	default	-	-
ruff_workspace	schemars	dep:schemars,dep:serde_json,ruff_formatter/schemars,ruff_linter/schemars,ruff_python_formatter/schemars,ruff_python_semantic/schemars	-
